survey id,image,class,x,y,chip name
,3a RGB.tif,3a RGB,244.52688513644804,1685.1091867011746,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/3a RGB/3a\3a RGB\0000000030.png
,3a RGB.tif,3a RGB,732.2517049466461,1562.8457441329506,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/3a RGB/3a\3a RGB\0000000031.png
,3a RGB.tif,3a RGB,962.1601349934152,1503.0429733115366,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/3a RGB/3a\3a RGB\0000000032.png
,3a RGB.tif,3a RGB,1113.660487740997,1370.147927041728,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/3a RGB/3a\3a RGB\0000000033.png
,3a RGB.tif,3a RGB,1126.949992367978,1099.042032651318,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/3a RGB/3a\3a RGB\0000000034.png
,3a RGB.tif,3a RGB,1673.148632536892,902.3573641720012,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/3a RGB/3a\3a RGB\0000000035.png
,3a RGB.tif,3a RGB,1909.7018148971513,1003.3575993370558,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/3a RGB/3a\3a RGB\0000000036.png
,3a RGB.tif,3a RGB,1056.1690349825942,1849.7546082291844,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/3a RGB/3a\3a RGB\0000000037.png
,3a RGB.tif,3a RGB,694.3873765907664,1929.5021780897487,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/3a RGB/3a\3a RGB\0000000038.png
,3a RGB.tif,3a RGB,696.3324392702923,1952.84293024406,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/3a RGB/3a\3a RGB\0000000039.png
,3a RGB.tif,3a RGB,1941.1725541669043,1754.4465369324125,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/3a RGB/3a\3a RGB\0000000040.png
