survey id,image,class,x,y,chip name
,1b RGB marked.png,false,1259.8447487574235,1314.4933203534079,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000025.png
,1b RGB marked.png,false,1952.9394743626663,881.8949384537148,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000026.png
,1c RGB marked.png,false,1053.5116102442846,871.942423279106,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000027.png
,1c RGB marked.png,false,1310.9910787655265,808.3419171105124,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000028.png
,1c RGB marked.png,false,1041.201834856815,740.6381524794289,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000029.png
,1c RGB marked.png,false,1031.9695033162125,1058.6406833223969,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000030.png
,1c RGB marked.png,false,1308.9394495342815,1039.15020562557,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000031.png
,1c RGB marked.png,false,1357.152736468538,1215.5903195126361,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000032.png
,1c RGB marked.png,false,1222.7710218219934,1581.8061372898605,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000033.png
,1c RGB marked.png,false,1350.997848774803,1729.5234419394974,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000034.png
,1c RGB marked.png,false,1380.746472627855,1984.9512812294943,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000035.png
,1c RGB marked.png,false,1688.4908573145983,1641.3033849959643,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000036.png
,1c RGB marked.png,false,1726.44599809263,1063.7697564005093,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000037.png
,1c RGB marked.png,false,1753.1171780988143,776.5416640262156,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000038.png
,1c RGB marked.png,false,1454.6051249526733,539.5784878174233,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000039.png
,1c RGB marked.png,false,424.68725086770576,408.27421701774614,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000040.png
,1c RGB marked.png,false,366.2158177772245,694.4764947764173,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000041.png
,1c RGB marked.png,false,295.4346092992736,1530.5154065087368,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000042.png
,1c RGB marked.png,false,99.50401771538033,1711.0587788582927,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000043.png
,1c RGB marked.png,false,1146.86074026593,2000.3385004638315,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000044.png
,1c RGB marked.png,false,1247.3905725969328,1925.4540335233905,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000045.png
,1c RGB marked.png,false,572.4045555173425,1255.5970895219127,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000046.png
,1c RGB marked.png,false,1741.833217326967,491.3652008831668,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000047.png
,1c RGB marked.png,false,1709.1641805838594,1991.0881691337743,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000048.png
,1c RGB marked.png,false,331.26068654615005,1023.1491417790663,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000049.png
,1c RGB marked.png,false,622.5821413810622,761.1947690847703,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000050.png
,1c RGB marked.png,false,727.1289538016556,825.8023497941259,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000051.png
,2a RGB marked.png,false,1571.9585888207587,16.355638496400957,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000052.png
,2a RGB marked.png,false,1590.1315204834264,129.02781480494087,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000053.png
,2a RGB marked.png,false,390.0628414959545,865.1036591749562,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000054.png
,2a RGB marked.png,false,179.1716447630426,784.5546263108987,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000055.png
,2a RGB marked.png,false,1437.3815709125925,1512.4686679005636,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000056.png
,2a RGB marked.png,false,881.1240973078259,1555.3755804651187,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000057.png
,2a RGB marked.png,false,1828.1409531969325,1866.4506965581425,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000058.png
,2a RGB marked.png,false,1605.9444417019156,1783.701650897929,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000059.png
,2a RGB marked.png,false,988.3913787192133,335.593351844198,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000060.png
,2a RGB marked.png,false,383.0974336120982,488.83232528903727,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000061.png
,2b RGB marked.png,false,917.0782663664951,1172.506105656492,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000062.png
,2b RGB marked.png,false,50.264916165501404,1320.2234103061287,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000063.png
,2b RGB marked.png,false,1831.093786046648,561.0471360446929,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000064.png
,2b RGB marked.png,false,1759.3149096336192,1410.6746527703374,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000065.png
,2b RGB marked.png,false,1857.4615365657196,1968.7920387573556,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000066.png
,2b RGB marked.png,false,1318.3875259535864,1721.228158883849,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000067.png
,2b RGB marked.png,false,1021.0178950996108,1649.4492824708204,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000068.png
,2b RGB marked.png,false,1084.0075213396156,1554.2324055963948,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000069.png
,2b RGB marked.png,false,451.181508881894,925.8010182251851,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000070.png
,2b RGB marked.png,false,1300.8090256075386,612.317762053999,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000071.png
,2b RGB marked.png,false,314.7665351220683,1703.7013859054607,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000072.png
,2b RGB marked.png,false,519.7336202238079,1159.4057681915713,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000073.png
,2c RGB marked.png,false,1084.0952471944533,742.7554338460739,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000074.png
,2c RGB marked.png,false,1323.033116538319,696.3332192306942,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000075.png
,2c RGB marked.png,false,1501.89517873287,619.8731010406573,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000076.png
,2c RGB marked.png,false,765.9665411537637,2028.923850542768,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000077.png
,2c RGB marked.png,false,1882.8304104296615,496.99076823524064,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000078.png
,2c RGB marked.png,false,1850.061788348217,772.7933374207313,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000079.png
,2c RGB marked.png,false,1845.9657105880365,219.82283979635642,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000080.png
,2c RGB marked.png,false,879.2913591854257,341.33981334837955,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000081.png
,2c RGB marked.png,false,113.324818031662,1485.5108676921477,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000082.png
,3a overlay without scale.png,false,1453.3741474139267,1298.7838848396193,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000083.png
,3a overlay without scale.png,false,1523.3347041993798,1445.4753748736337,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000084.png
,3a overlay without scale.png,false,2006.2882252344423,1601.1940335251256,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000085.png
,3a overlay without scale.png,false,657.8549129986951,1804.3053274183765,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000086.png
,3a overlay without scale.png,false,343.0324074641566,1833.6436254251792,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000087.png
,3a overlay without scale.png,false,109.4544194869184,1482.7124454207296,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000088.png
,3a overlay without scale.png,false,199.72610566169644,473.9263524175848,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000089.png
,3a overlay without scale.png,false,1545.9026257430742,141.04950964809072,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000090.png
,3a overlay without scale.png,false,1702.749680471751,677.0376463108354,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000091.png
,3a overlay without scale.png,false,1955.5104017611295,762.7957481768746,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000092.png
,3a overlay without scale.png,false,971.5490224560488,1774.9670294115735,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000093.png
,3a overlay without scale.png,false,53.03461562768211,406.22258778650126,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000094.png
,3a overlay without scale.png,false,1919.4017272912183,894.8180892074874,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000095.png
,3a overlay without scale.png,false,1271.7023789871857,1046.0231635502407,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000096.png
,3a overlay without scale.png,false,1286.3715279905873,1750.1423157135096,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000097.png
,3a overlay without scale.png,false,656.7265169215103,396.06702309183873,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000098.png
,3a overlay without scale.png,false,2023.2141663922132,1169.0183359633759,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000099.png
,3b RGB marked.png,false,1388.6647441236514,1487.0073023155583,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000100.png
,3b RGB marked.png,false,1336.9501230054934,1422.5759710863779,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000101.png
,3b RGB marked.png,false,183.96840627279144,1642.9989463441004,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000102.png
,3b RGB marked.png,false,189.90287099126857,1602.3054739888287,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000103.png
,3b RGB marked.png,false,126.31932043615633,1655.7156564551228,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000104.png
,3b RGB marked.png,false,80.53916403647551,1280.9965985169947,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000105.png
,3b RGB marked.png,false,273.83315772401676,1343.7323683980387,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000106.png
,3b RGB marked.png,false,167.86057346549632,1091.093727525726,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000107.png
,3b RGB marked.png,false,233.98746604281305,1063.1169652814767,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000108.png
,3b RGB marked.png,false,137.34046919904245,782.5015621649147,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000109.png
,3b RGB marked.png,false,283.1587451387665,681.6156619508033,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000110.png
,3b RGB marked.png,false,345.8945150198106,645.1610929658723,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000111.png
,3b RGB marked.png,false,313.67884940522043,428.9770210784906,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000112.png
,3b RGB marked.png,false,155.99164402854205,496.79947500394366,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000113.png
,3b RGB marked.png,false,1957.5255764233889,370.48015456778734,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000114.png
,3b RGB marked.png,false,1757.4493373433024,373.02349658999185,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000115.png
,3b RGB marked.png,false,1450.5527333306272,1598.914351292556,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000116.png
,3b RGB marked.png,false,984.2733625931376,1626.8911135368053,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000117.png
,3b RGB marked.png,false,838.4550866534134,1371.709130642288,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000118.png
,3b RGB marked.png,false,786.7404655352555,1398.8381122124695,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000119.png
,3b RGB marked.png,false,192.44621301347306,1784.5783189134836,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000120.png
,3b RGB marked.png,false,276.3764997462212,2010.9357588896833,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000121.png
,3b RGB marked.png,false,856.2584808088449,2008.3924168674787,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000122.png
,3b RGB marked.png,false,829.1294992386637,1970.2422865344115,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000123.png
,3b RGB marked.png,false,1374.2524726644926,2013.4791009118878,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000124.png
,3b RGB marked.png,false,1847.3140887945278,647.7044349880767,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000125.png
,3b RGB marked.png,false,1829.5106946390963,577.3386390404191,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000126.png
,3b RGB marked.png,false,1761.6882407136432,613.7932080253502,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000127.png
,3b RGB marked.png,false,1927.0054721569352,75.45247999206653,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000128.png
,3b RGB marked.png,false,806.2394210388233,71.21357662172571,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000129.png
,3b RGB marked.png,false,1218.2608286359507,100.03811954004327,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000130.png
,3b RGB marked.png,false,1318.298948175994,76.30026066613469,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000131.png
,3b RGB marked.png,false,679.0723199285987,1080.9203594369083,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000132.png
,3b RGB marked.png,false,627.3576988104409,1085.159262807249,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000133.png
,3b RGB marked.png,false,636.6832862251906,1563.307562981693,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000134.png
,3b RGB marked.png,false,520.5373338778522,1530.2441166930346,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000135.png
,3b RGB marked.png,false,688.3979073433486,1771.8616088024612,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000136.png
,3b RGB marked.png,false,454.4104413005355,1908.3542973274355,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000137.png
,3b RGB marked.png,false,1442.922707264014,1732.0159171212576,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000138.png
,3b RGB marked.png,false,2044.8469858524097,1534.4830200633755,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000139.png
,3b RGB marked.png,false,1609.935500055442,125.47153976208816,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000140.png
,3b RGB marked.png,false,287.39764850910734,454.4104413005355,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000141.png
,3b RGB marked.png,false,243.31305345756286,1139.4172259476113,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000142.png
,3b RGB marked.png,false,403.5436008564457,1280.1488178429265,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000143.png
,3b RGB marked.png,false,403.5436008564457,1459.878320745377,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000144.png
,3b RGB marked.png,false,1884.6164384535268,1520.918529278285,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000145.png
,3b RGB marked.png,false,1512.4407225376033,818.1083504757776,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000146.png
,3b overlay1.png,false,276.96994621806897,677.9702050523102,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000147.png
,3b overlay1.png,false,351.57464553606735,646.2632078421609,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000148.png
,3b overlay1.png,false,311.4746196526432,431.77469730291557,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000149.png
,3c-overlay-.png,false,1106.8539702566534,297.4862385305185,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000150.png
,3c-overlay-.png,false,1149.9381841127974,322.10578930545796,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000151.png
,3c-overlay-.png,false,806.2902878792675,94.37494463726794,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000152.png
,3c-overlay-.png,false,131.30427079967714,761.1544447918784,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000153.png
,3c-overlay-.png,false,151.8205631121267,987.859474844446,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000154.png
,3c-overlay-.png,false,295.4346092992736,1148.912369497175,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000155.png
,3c-overlay-.png,false,1377.6690287809874,1274.0617526031172,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000156.png
,3c-overlay-.png,false,1385.8755457059674,1460.760012646408,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000157.png
,3c-overlay-.png,false,1494.61189496195,1577.7028788273706,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000158.png
,3c-overlay-.png,false,1261.7519772156475,1635.1484973022293,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000159.png
,3c-overlay-.png,false,1260.726162600025,1809.5369819580505,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000160.png
,3c-overlay-.png,false,1740.8074027113446,1984.9512812294943,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000161.png
,3c-overlay-.png,false,132.3300854152996,115.91705156533997,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000162.png
,3c-overlay-.png,false,423.66143625208326,1503.8442265025521,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000163.png
,3c-overlay-.png,false,413.4032900958585,1680.2843403896184,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000164.png
,3c-overlay-.png,false,23.593736159316986,1928.531477370258,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000165.png
,3c-overlay-.png,false,52.31654539674636,1872.1116735110218,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000166.png
,3c-overlay-.png,false,958.1108509913942,1707.9813350114252,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000167.png
,3c-overlay-.png,false,937.5945586789446,1276.1133818343621,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000168.png
,3c-overlay-.png,false,843.2196140416767,1187.893324890829,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000169.png
,3c-overlay-.png,false,694.4764947764173,1199.1772856626765,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000170.png
,3c-overlay-.png,false,880.1489402040859,1061.7181271692643,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000171.png
,3c-overlay-.png,false,1460.760012646408,291.33135083678366,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000172.png
,3c-overlay-.png,false,1903.9119265953186,779.6191078730831,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000173.png
,3c-overlay-.png,false,861.6842771228812,567.2754824392301,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000174.png
,3c-overlay-.png,false,882.2005694353307,21.54210692807203,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000175.png
,4a RGB marked.png,false,1264.5957404930766,1528.9292919500617,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000176.png
,4a RGB marked.png,false,826.0423483030785,2012.539539502046,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000177.png
,4a RGB marked.png,false,814.0271868732156,1821.7988518029713,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000178.png
,4a RGB marked.png,false,307.88851164023833,1318.6639669274598,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000179.png
,4a RGB marked.png,false,295.8733502103754,1282.618482637871,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000180.png
,4a RGB marked.png,false,240.3032285972592,1422.294734260028,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000181.png
,4a RGB marked.png,false,39.049274647054624,1297.6374344251997,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000182.png
,4a RGB marked.png,false,6.00758071493148,1476.3629606944112,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000183.png
,4a RGB marked.png,false,69.08717822171202,1477.864855873144,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000184.png
,4a RGB marked.png,false,681.860411144723,428.04012593886796,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000185.png
,4a RGB marked.png,false,911.6503734908521,464.08561022845686,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000186.png
,4a RGB marked.png,false,1458.3402185496168,196.74826841400596,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000187.png
,4a RGB marked.png,false,1814.289375909307,84.10613000904073,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000188.png
,4a RGB marked.png,false,1860.848126450026,273.34492252938236,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000189.png
,4a RGB marked.png,false,1683.6244953595474,449.06665844112814,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000190.png
,4a RGB marked.png,false,1943.452361280334,678.8566207872573,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000191.png
,4a RGB marked.png,false,1856.3424409138274,895.1295265247905,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000192.png
,4a RGB marked.png,false,1548.453929273589,1019.7868263596188,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000193.png
,4a RGB marked.png,false,958.209124031571,1046.8209395768104,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000194.png
,4a RGB marked.png,false,1025.7944070745502,1162.4668683392415,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000195.png
,4a RGB marked.png,false,1034.8057781469474,1281.1165874591381,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000196.png
,4a RGB marked.png,false,578.229643812155,802.0120254433526,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000197.png
,4a RGB marked.png,false,1773.7257937266702,561.0385295762457,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000198.png
,4a RGB marked.png,false,646.6837918345663,1463.4168725008708,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000199.png
,4a RGB marked.png,false,600.7580714931479,1360.3943106539052,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000200.png
,4a RGB marked.png,false,1854.4061132453783,1185.3800790825544,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000201.png
,4a overlay.png,false,827.407707556472,2008.4434617418651,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000202.png
,4a overlay.png,false,1018.5580030315646,1163.2860838912775,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000203.png
,4a overlay.png,false,958.4821958822497,1055.4227028731896,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000204.png
,4a overlay.png,false,914.7906997736571,471.04894242076375,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000205.png
,4a overlay.png,false,831.5037853166525,401.41562049769436,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000206.png
,4a overlay.png,false,673.1221119230045,420.5306500452036,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000207.png
,4a overlay.png,false,1467.761197398032,193.8810139818796,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000208.png
,4a overlay.png,false,1406.3200309953238,212.99604352938883,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000209.png
,4a overlay.png,false,1679.3918816740274,432.8188833257453,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000210.png
,4a overlay.png,false,1768.140233144606,499.72148674202765,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000211.png
,4a overlay.png,false,1773.60167015818,565.2587309049165,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000212.png
,4a overlay.png,false,1955.194450859518,686.7757044569396,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000213.png
,4a overlay.png,false,1814.5624477599856,95.57514773754627,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000214.png
,4a overlay.png,false,1854.1578661083977,1186.4971911989674,C:/Users/cjcar/Desktop/marked/false positives/negative\false\0000000215.png
